bd_swab_id,detected,average_ct,average_target_quant,total_qpcr_volume_uL,qpcr_dilution_factor,volume_template_dna_uL,extract_volume_uL,target_quant_per_swab,average_its1_copies_per_swab,standard_target_type,standard,master_mix,result,replicate,qpcr_machine,extraction_kit,extraction_date,qpcr_date,qpcr_lab,extract_lab,swab_type,comments,site,region,location
3641,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3642,1,39.82,139.42101,25,1,5,200,5576.840399999999,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3643,1,33.074,14793.07556,25,1,5,200,591723.0223999999,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3644,1,30.455,93812.34131,25,1,5,200,3752493.652400001,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3645,1,33.773,8742.485809,25,1,5,200,349699.43236,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3646,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3647,1,32.266,25505.34973,25,1,5,200,1020213.9892,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3648,1,40.505,99.12245274,25,1,5,200,3964.8981096,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3649,1,29.658,156793.8354,25,1,5,200,6271753.416,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3650,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3651,1,39.508,171.9266415,25,1,5,200,6877.06566,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3652,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3653,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3654,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3655,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3656,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3657,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3658,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3659,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3660,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3661,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3662,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3663,1,40.491,88.76241446,25,1,5,200,3550.4965784,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3664,1,40.61,22.34891653,25,1,5,200,893.9566612000001,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3665,1,40.154,125.6057382,25,1,5,200,5024.229528,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3666,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3667,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3668,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3669,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3670,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3671,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3672,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3673,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3674,1,27.704,588148.1934,25,1,5,200,23525927.736,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_water,santa_virginia,brazil
3675,1,33.305,11147.09473,25,1,5,200,445883.7892,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3676,1,31.18,38437.94556,25,1,5,200,1537517.8224,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3677,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3678,1,40.485,100.4704833,25,1,5,200,4018.819332,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3679,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3680,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,3_land,santa_virginia,brazil
3681,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3682,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3683,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3684,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3685,1,26.996,352081.8115,25,1,5,200,14083272.46,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_water,santa_virginia,brazil
3686,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3687,1,39.415,206.6362619,25,1,5,200,8265.450476,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3688,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3689,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3690,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3691,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3692,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3693,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3694,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3695,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,4_land,santa_virginia,brazil
3696,1,34.796,5710.164642,25,1,5,200,228406.58567999996,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3697,1,30.237,114436.6821,25,1,5,200,4577467.284,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3698,1,27.981,462429.7363,25,1,5,200,18497189.452,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3699,1,36.09,2578.934288,25,1,5,200,103157.37152,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3700,1,25.719,2767248.242,25,1,5,200,110689929.68,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3701,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3702,1,35.667,3255.342484,25,1,5,200,130213.69936,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3703,1,26.398,1752739.258,25,1,5,200,70109570.32,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3704,1,36.279,2193.891716,25,1,5,200,87755.66864,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3705,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3706,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3707,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3708,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3709,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3710,1,28.698,260000,25,1,5,200,10400000,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3711,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3712,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3713,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3714,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3715,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3716,1,34.451,5548.618317,25,1,5,200,221944.73268,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3717,0,29.008,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3718,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3719,1,36.697,1288.829708,25,1,5,200,51553.18832,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3720,1,41.047,101.3780713,25,1,5,200,4055.122852,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_water,santa_virginia,brazil
3721,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3722,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3723,1,26.096,1558858.203,25,1,5,200,62354328.120000005,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_water,santa_virginia,brazil
3724,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3725,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3726,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3727,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3728,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3729,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3730,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3731,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3732,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3733,1,40.727,74.55801964,25,1,5,200,2982.3207856,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3734,1,40.632,91.00777507,25,1,5,200,3640.3110028,NA,ITS1,plasmid-pisces,taqman,p,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,5_land,santa_virginia,brazil
3735,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3736,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3737,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-23T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3738,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,2023-03-28T00:00:00Z,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
3739,0,NA,0,25,1,5,200,0,NA,ITS1,plasmid-pisces,taqman,n,singley,quantstudio_3,ibi_spin_column_blood_tissue_kit,2023-03-02T00:00:00Z,NA,becker_lab,becker_lab,mw113,NA,6_land,santa_virginia,brazil
